codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,Language,Source Type,1st Theme,2nd Theme,Perspective,Who,Who Background,Whom,Whom Background,Verification,Verification.1,Comments,Coder,weekIndex,Comment,1st Theme String,Source Type String,Prevention String
2020-07-12-2020-07-19,UCt4t-jeY85JegMlZ-E5UWtA,XZyt4orGly4,Vardaat: Wuhan meN baarh ke piiche ddraign kaa dimaag ? kyaa duniyaa se Corona kaa sc chupaanaa caahtaa hai China ?,2020-07-18T02:35:27Z,1198745,9029.0,1528.0,400.0,765,Aaj Tak,41000000,IN,https://www.youtube.com/watch?v=XZyt4orGly4,4.0,,,,,,,,,,,,1.0,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCB0BUmdBOrH9mYU2ebs1eWA,m2jELoxsZuU,?Cuales son los beneficios del dioxido de cloro en pacientes covid-19?,2020-07-14T21:07:01Z,1181823,36134.0,2336.0,13840.0,1194,Imagen Radio,322000,MX,https://www.youtube.com/watch?v=m2jELoxsZuU,2.0,,,,,,,,,,,,1.0,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCSaf-7p3J_N-02p7jHzm5tA,TLFtyX2xHGI,Who Will Give Us Jobs?': Delhi's Sex Workers Hit Hard By COVID-19 | The Quint,2020-07-14T11:00:08Z,1178097,19370.0,784.0,2318.0,459,The Quint,2600000,IN,https://www.youtube.com/watch?v=TLFtyX2xHGI,4.0,,,,,,,,,,,,1.0,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCWT5TPXl6Qf7sAOoYl5GFHQ,QS57n5q10E4,"Travel During Covid, DELHI To DUBAI My Complete Journey with Emirates Airlines- Mamta Sachdeva",2020-07-14T05:46:05Z,1050061,,,1865.0,1494,TravelwithMamta,941000,IN,https://www.youtube.com/watch?v=QS57n5q10E4,4.0,,,,,,,,,,,,1.0,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCMSsLqxqvZsNXi0Z-VjN89A,xJ4Epf8i1uk,The TRUTH of How Coronavirus Spreads and How to Prevent Coronavirus | Airborne Transmission,2020-07-16T13:45:00Z,1039010,28740.0,2073.0,5063.0,1099,Doctor Mike Hansen,380000,US,https://www.youtube.com/watch?v=xJ4Epf8i1uk,1.0,7.0,1.0,4.2,3.0,1.0,3.0,9.0,7.0,1.1,,,0.0,28,,Virus information,Educational/YouTubers-professionals,Not prevention
2020-07-12-2020-07-19,UC4oQAvXFuNlKivYjUynQKTA,Sjb9D4eq3m0,Descubren punto debil del coronavirus | Videos Semana,2020-07-15T21:00:58Z,998035,11325.0,617.0,1015.0,264,Revista Semana,690000,CO,https://www.youtube.com/watch?v=Sjb9D4eq3m0,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCIvaYmXn910QMdemBG3v1pQ,yJmqH9KcFxc,Oxford kaa Corona Vaccine priikssnn sphl | Deepak Paliwal | Covid 19 | Human Trial | Interview,2020-07-16T08:57:13Z,977392,22711.0,1386.0,1875.0,1429,Zee News,15400000,IN,https://www.youtube.com/watch?v=yJmqH9KcFxc,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCew_WONZCxLqNdTpZ6gXUeA,3yxWohFv9yw,Claves del exito de Cuba contra el coronavirus (no lo veras en otros medios),2020-07-14T16:18:46Z,957126,36514.0,2243.0,6363.0,330,Ahí les Va,388000,MX,https://www.youtube.com/watch?v=3yxWohFv9yw,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCvthuVsurPaVz2a7_4LepGg,5a7fUt1nvek,My Worst Nightmare Came True...Covid-19,2020-07-18T16:00:04Z,857399,8994.0,478.0,,622,Family Fun Pack,9350000,US,https://www.youtube.com/watch?v=5a7fUt1nvek,1.0,8.0,9.0,0.0,1.0,1.0,6.0,1.0,6.0,1.3,,,0.0,28,"I said 1.3 because they seemed really misinformed (once she tested positive she was interacting and not isolating, and didn't wear a mask and acted like touching her family was the issue rather than breathing on them).  CS:  I agreed.",Human Interest,YouTubers-laypersons/channels,Not prevention
2020-07-12-2020-07-19,UCIvaYmXn910QMdemBG3v1pQ,6072OS-ABEU,DNA: Coronavirus ko lekr W.H.O. kii sbse khtrnaak cetaavnii | Worst Phase of COVID-19,2020-07-14T17:46:27Z,847985,13530.0,1217.0,963.0,182,Zee News,15400000,IN,https://www.youtube.com/watch?v=6072OS-ABEU,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UC2Xq2PK-got3Rtz9ZJ32hLQ,AUHL0XZA5nA,?Sigue dudando del COVID-19? Vea lo que grabo enfermera en una UCI de Bogota,2020-07-15T13:04:11Z,819844,8073.0,1097.0,2044.0,235,Noticias Caracol,3320000,CO,https://www.youtube.com/watch?v=AUHL0XZA5nA,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UChDKyKQ59fYz3JO2fl0Z6sg,Q0XCFYphwfk,US Sets Another Single-Day Record For Coronavirus Cases | TODAY,2020-07-18T12:06:51Z,810639,4780.0,3273.0,7509.0,220,TODAY,2430000,US,https://www.youtube.com/watch?v=Q0XCFYphwfk,1.0,1.0,2.0,7.1,3.0,9.0,7.0,9.0,7.0,1.1,,,0.0,28,,Statistics and Modeling,Straight news,Not prevention
2020-07-12-2020-07-19,UC5qD0HCUuo095Vu-p_OOhrg,3alpo8Lw4GI,Combate el Coronavirus / Jarabe para Reforzar el Sistema Inmunologico - aliviar Tos y Gripe,2020-07-14T13:08:13Z,806034,18576.0,578.0,487.0,310,De mi corazon a tu cocina,0,US,https://www.youtube.com/watch?v=3alpo8Lw4GI,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCabsTV34JwALXKGMqHpvUiA,eBT8ewsdQpQ,Dai dich COVID-19 khien nhieu nguoi chet doi hon chet dich | VTV24,2020-07-13T10:00:12Z,808550,6086.0,218.0,,100,VTV24,2850000,VN,https://www.youtube.com/watch?v=eBT8ewsdQpQ,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCupvZG-5ko_eiXAupbDfxWw,AXUxqGS1Jkw,Florida shatters single day coronavirus record,2020-07-12T23:38:39Z,774467,5904.0,2635.0,8397.0,377,CNN,10500000,US,https://www.youtube.com/watch?v=AXUxqGS1Jkw,1.0,1.0,7.1,2.0,3.0,1.0,2.0,1.0,2.0,1.1,,,0.0,28,,Politics and Blame,Straight news,Not prevention
2020-07-12-2020-07-19,UC4SUWizzKc1tptprBkWjX2Q,5Odtkw-I9-w,Japan's geisha entertainers face uncertain future as Covid-19 pandemic continues,2020-07-17T11:33:38Z,754103,7416.0,127.0,903.0,144,South China Morning Post,1350000,HK,https://www.youtube.com/watch?v=5Odtkw-I9-w,1.0,1.0,6.0,9.0,3.0,9.0,5.0,9.0,7.0,1.1,,,0.0,28,,Economy,Straight news,Not prevention
2020-07-12-2020-07-19,UCdF5Q5QVbYstYrTfpgUl0ZA,ZtJFv49cWvk,"sukhbr! Oxford-r AstraZeneca Covid-19-Vaccine niyye aashaar aalo gottaa bishbe, ttraayyaal Report itibaack",2020-07-16T13:31:00Z,717171,11991.0,905.0,734.0,1066,Zee 24 Ghanta,1950000,Unknown,https://www.youtube.com/watch?v=ZtJFv49cWvk,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UC90RW5ZmBBqp4r2QIQxfACA,Lf86aurMjaA,Damdar Khabar: Russian Scientists Planning To Launch COVID-19 Vaccine By Mid-August,2020-07-14T14:30:22Z,704020,8948.0,634.0,320.0,736,Kanak News,3560000,IN,https://www.youtube.com/watch?v=Lf86aurMjaA,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCgDVdzX6Sg9_U9bS056xTqg,AX81wDCNcSQ,?Como actuar si vivimos con alguien que presenta sintomas compatibles con Covid?,2020-07-17T14:10:43Z,782693,8.0,3.0,0.0,35,Ayudín Argentina,49300,Unknown,https://www.youtube.com/watch?v=AX81wDCNcSQ,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCupvZG-5ko_eiXAupbDfxWw,4JiTDu0LfU4,Poppy Harlow clashes with Trump&#39;s campaign adviser on handling of Covid-19,2020-07-17T15:42:12Z,664997,9246.0,772.0,9399.0,902,CNN,10500000,US,https://www.youtube.com/watch?v=4JiTDu0LfU4,1.0,1.0,7.1,0.0,1.0,1.0,2.0,1.0,1.0,1.3,,,0.0,28,Essentially a screaming match between Trump campaign manager and news anchor about trumps covid handling,Politics and Blame,Straight news,Not prevention
2020-07-12-2020-07-19,UCx8Z14PpntdaxCt2hakbQLQ,SVM4bGENrAQ,Russia kii Sechenov University ne Coronavirus Vaccine jld bdd'e str pr bnaane kaa bhii kiyaa daavaa |Corona,2020-07-13T14:15:00Z,639879,25341.0,1171.0,1181.0,180,The Lallantop,14800000,IN,https://www.youtube.com/watch?v=SVM4bGENrAQ,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCupvZG-5ko_eiXAupbDfxWw,Y1pPvka93JM,How countries around the world have responded to Covid-19,2020-07-12T12:57:48Z,625662,7009.0,583.0,5360.0,488,CNN,10500000,US,https://www.youtube.com/watch?v=Y1pPvka93JM,1.0,1.0,2.0,0.0,1.0,9.0,7.0,9.0,7.0,1.1,,,0.0,28,,Statistics and Modeling,Straight news,Not prevention
2020-07-12-2020-07-19,UCPXTXMecYqnRKNdqdVOGSFg,GLGANfjPlDE,"Breaking : Aishwarya Rai Bachchan, daughter Aaradhya test positive for COVID-19 - TV9",2020-07-12T09:57:49Z,603602,,,442.0,465,TV9 Telugu Live,6370000,IN,https://www.youtube.com/watch?v=GLGANfjPlDE,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCBc13XYipnBIBE3Ff8QaaGg,APZupxsfgq8,phir &#39;loNk&#39; hogaa Chhattisgarh ! 22 July se lgegaa loNkddaaun ! Coronavirus | Lockdown in CG | CG Ki Baat,2020-07-18T15:50:19Z,601167,4795.0,670.0,398.0,1562,IBC24,2100000,IN,https://www.youtube.com/watch?v=APZupxsfgq8,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UC90RW5ZmBBqp4r2QIQxfACA,FNTslF6FUco,Pratibha Ray On Baba Artatrana&#39;s COVID Treatment,2020-07-16T14:43:37Z,596731,6770.0,696.0,2216.0,298,Kanak News,3560000,IN,https://www.youtube.com/watch?v=FNTslF6FUco,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCmphdqZNmqL72WJ2uyiNw5w,aA-AGakX9KQ,"Covid 19 Vaccine: ruus ko milii bdd'ii kaamyaabii, Vaccine kaa ttraayl sphl hone kaa daavaa | ABP News Hindi",2020-07-13T15:30:48Z,582704,11694.0,663.0,844.0,228,ABP NEWS HINDI,18700000,IN,https://www.youtube.com/watch?v=aA-AGakX9KQ,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCoMdktPbSTixAyNGwb-UYkQ,NVPZp0vByaE,Which UK regions are most likely to face a COVID-19 lockdown?,2020-07-18T20:54:18Z,583182,2165.0,1815.0,1749.0,179,Sky News,2580000,GB,https://www.youtube.com/watch?v=NVPZp0vByaE,1.0,1.0,4.1,2.0,1.0,9.0,7.0,9.0,7.0,1.1,,,0.0,28,,Prevention and Action,Straight news,Lockdown
2020-07-12-2020-07-19,UCPXTXMecYqnRKNdqdVOGSFg,87Tv90GGgAM,Russia targets to launch first coronavirus vaccine next month - TV9,2020-07-14T12:14:09Z,580435,,,691.0,127,TV9 Telugu Live,6370000,IN,https://www.youtube.com/watch?v=87Tv90GGgAM,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UC8dnBi4WUErqYQHZ4PfsLTg,2fYLXlFkSZM,TV9 Ground Report From Coronavirus Hotspots Across Karnataka (13-07-2020),2020-07-13T15:34:20Z,574186,2679.0,485.0,95.0,1312,Tv9 Kannada,0,IN,https://www.youtube.com/watch?v=2fYLXlFkSZM,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCupvZG-5ko_eiXAupbDfxWw,efLip7vhUC0,7-day average of new Covid-19 cases in US reaches highest level yet,2020-07-14T16:50:19Z,568825,5791.0,441.0,4094.0,616,CNN,10500000,US,https://www.youtube.com/watch?v=efLip7vhUC0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.1,,,0.0,28,,Statistics and Modeling,Straight news,Not prevention
2020-07-12-2020-07-19,UCaXkIU1QidjPwiAYu6GcHjg,7wMlgEWZnN8,Trump Turns To A Strategy Of Covering Up Vital Information About Coronavirus | Deadline | MSNBC,2020-07-17T22:43:04Z,567497,8011.0,248.0,4192.0,436,MSNBC,3410000,US,https://www.youtube.com/watch?v=7wMlgEWZnN8,1.0,1.0,7.1,0.0,3.0,1.0,7.0,1.0,1.0,1.1,,,0.0,28,,Politics and Blame,Straight news,Not prevention
2020-07-12-2020-07-19,UCupvZG-5ko_eiXAupbDfxWw,_S89_8nHSJU,California rolls back reopening as coronavirus cases surge,2020-07-13T23:18:48Z,563498,4574.0,1956.0,5123.0,540,CNN,10500000,US,https://www.youtube.com/watch?v=_S89_8nHSJU,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCkH1uDkyuO9sVjSqdqBygOg,h_grfAecbMI,Claremont 13-Year-Old Dies At Home After Experiencing COVID-19 Symptoms,2020-07-18T00:17:28Z,556952,6642.0,275.0,3731.0,173,CBS Los Angeles,527000,US,https://www.youtube.com/watch?v=h_grfAecbMI,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-12-2020-07-19,UCC7EQ_XyvOZ2Pjc4vbGyvBA,XCrFDR6UIc8,Covid Fortress [SFM],2020-07-12T22:18:20Z,565512,33697.0,517.0,1329.0,90,Stove Pipe,16600,US,https://www.youtube.com/watch?v=XCrFDR6UIc8,,,,,,,,,,,,,,28,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UC3XTzVzaHQEd30rQbuvCtTQ,0b_eHBZLM6U,Coronavirus: Conspiracy Theories: Last Week Tonight with John Oliver (HBO),2020-07-20T06:30:00Z,7231210,215549.0,8328.0,30545.0,1339,LastWeekTonight,8320000,US,https://www.youtube.com/watch?v=0b_eHBZLM6U,1.0,2.0,7.2,0.0,3.0,4.0,6.0,9.0,7.0,1.1,,,1.0,29,,Politics and Blame,Entertainment news,Not prevention
2020-07-19-2020-07-26,UCFvH-hGEKg2elZ7k-_5eQEg,unmyiQuAwSk,Juntos podemos contra el COVID-19,2020-07-23T21:59:01Z,3998117,,,,31,CA Public Health,5820,Unknown,https://www.youtube.com/watch?v=unmyiQuAwSk,2.0,,,,,,,,,,,,1.0,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCMtFAi84ehTSYSE9XoHefig,Lv0Tosgb0Ss,"A Desperate Trump Promises New Covid Strategy, Sends Bizarre Well Wishes To Ghislaine Maxwell",2020-07-23T03:50:00Z,2873177,44795.0,2187.0,7448.0,770,The Late Show with Stephen Colbert,7770000,US,https://www.youtube.com/watch?v=Lv0Tosgb0Ss,1.0,2.0,7.1,0.0,3.0,1.0,6.0,1.0,1.0,1.1,,,1.0,29,,Politics and Blame,Entertainment news,Not prevention
2020-07-19-2020-07-26,UCabsTV34JwALXKGMqHpvUiA,rdjZWj-FrKU,Chinh thuc: Benh nhan o Da Nang mac COVID-19 | VTV24,2020-07-25T06:36:24Z,2467805,7094.0,990.0,,39,VTV24,2850000,VN,https://www.youtube.com/watch?v=rdjZWj-FrKU,4.0,,,,,,,,,,,,1.0,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCmphdqZNmqL72WJ2uyiNw5w,wu6fY-VaF8M,Covid 19 Vaccine pr bdd'ii khbr: jaanie India meN Vaccine kb aur kitne meN milegii? | Dibang | ABP Uncut,2020-07-25T06:32:22Z,2428061,42189.0,3364.0,6045.0,364,ABP NEWS HINDI,18700000,IN,https://www.youtube.com/watch?v=wu6fY-VaF8M,4.0,,,,,,,,,,,,1.0,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCaXkIU1QidjPwiAYu6GcHjg,aCAqzhRF4MI,Watch Donald Trump Implode On Fox News Over COVID Falsehoods | The Beat With Ari Melber | MSNBC,2020-07-21T00:25:08Z,1984535,23816.0,1855.0,8530.0,227,MSNBC,3410000,US,https://www.youtube.com/watch?v=aCAqzhRF4MI,1.0,1.0,7.1,2.0,3.0,9.0,7.0,1.0,1.0,1.1,,,1.0,29,,Politics and Blame,Straight news,Not prevention
2020-07-19-2020-07-26,UCVTyTA7-g9nopHeHbeuvpRA,eN3QaNtcsZ4,"Trump Holds Coronavirus Briefing, Threatens to Send More Secret Police: A Closer Look",2020-07-23T01:00:06Z,1802448,33677.0,909.0,4879.0,659,Late Night with Seth Meyers,3840000,US,https://www.youtube.com/watch?v=eN3QaNtcsZ4,1.0,2.0,7.1,0.0,3.0,1.0,6.0,1.0,1.0,1.1,,covid top ends at 5:05,1.0,29,,Politics and Blame,Entertainment news,Not prevention
2020-07-19-2020-07-26,UCIV7G_xiYLekqOvqlkcwoVA,DXz3Dsc-RhQ,COVID-19 testing: do you have any of these symptoms?,2020-07-23T01:01:44Z,1947371,,,,30,VicGovDHHS,1940,AU,https://www.youtube.com/watch?v=DXz3Dsc-RhQ,1.0,3.0,3.0,1.0,1.0,9.0,7.0,9.0,7.0,1.1,,,1.0,29,,Treatment,Governments,Not prevention
2020-07-19-2020-07-26,UCIvaYmXn910QMdemBG3v1pQ,mC1u9Izb2WQ,DNA: Corona Vaccine ke iNtjaar kaa &#39;crnnbddh vishlessnn&#39; | Coronavirus Vaccine | COVID-19 Vaccine,2020-07-20T17:18:29Z,1706475,18440.0,1979.0,825.0,1624,Zee News,15400000,IN,https://www.youtube.com/watch?v=mC1u9Izb2WQ,4.0,,,,,,,,,,,,1.0,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCPXTXMecYqnRKNdqdVOGSFg,Daf2VnASRto,Coronavirus Vaccine : Oxford vaccine found &quot;SAFE&quot; in early trials - TV9,2020-07-20T14:57:55Z,1535783,,,1296.0,313,TV9 Telugu Live,6370000,IN,https://www.youtube.com/watch?v=Daf2VnASRto,4.0,,,,,,,,,,,,0.0,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCupvZG-5ko_eiXAupbDfxWw,hY1F5k5i1Uk,Fauci: I was not invited to Trump&#39;s coronavirus briefing,2020-07-21T21:44:39Z,1409355,14236.0,1776.0,9424.0,671,CNN,10500000,US,https://www.youtube.com/watch?v=hY1F5k5i1Uk,1.0,1.0,2.0,7.1,1.0,1.0,2.0,9.0,7.0,1.1,,,0.0,29,,Statistics and Modeling,Straight news,Not prevention
2020-07-19-2020-07-26,UCXIJgqnII2ZOINSWNOGFThA,uQS-Er4amRA,Tucker: Coronavirus response is being driven by politics,2020-07-24T00:39:13Z,1388930,48119.0,2752.0,16163.0,536,Fox News,5980000,US,https://www.youtube.com/watch?v=uQS-Er4amRA,1.0,1.0,7.1,5.0,2.0,1.0,6.0,1.0,2.0,1.2,,,0.0,29,,Politics and Blame,Straight news,Not prevention
2020-07-19-2020-07-26,UCXIJgqnII2ZOINSWNOGFThA,NYZaVF6i8cA,Ingraham: Joe Biden&#39;s fantasy COVID fix,2020-07-21T03:00:12Z,1369449,27316.0,1714.0,9352.0,571,Fox News,5980000,US,https://www.youtube.com/watch?v=NYZaVF6i8cA,1.0,1.0,7.1,4.1,2.0,9.0,7.0,1.0,2.0,1.2,,,0.0,29,,Politics and Blame,Straight news,Not prevention
2020-07-19-2020-07-26,UCOjgc1p2hJ4GZi6pQQoXWYQ,vxyMkdJ-VbQ,Gujarat ke Surat meN kyaa Coronavirus se bhii jyaadaa bhyaank biimaarii aaii saamne ? | vniNddiyaa hiNdii,2020-07-23T17:00:20Z,1351826,8058.0,1389.0,517.0,148,Oneindia Hindi | वनइंडिया हिन्दी,5990000,IN,https://www.youtube.com/watch?v=vxyMkdJ-VbQ,4.0,,,,,,,,,,,,0.0,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCupvZG-5ko_eiXAupbDfxWw,J5DMdMCyGhc,Don Lemon: President Trump is beaten by the coronavirus,2020-07-24T03:36:07Z,900954,15134.0,8406.0,13909.0,420,CNN,10500000,US,https://www.youtube.com/watch?v=J5DMdMCyGhc,1.0,2.0,7.1,4.1,3.0,9.0,7.0,1.0,1.0,1.1,,,0.0,29,,Politics and Blame,Entertainment news,Not prevention
2020-07-19-2020-07-26,UCJKCDhXCCb3NyGW4nRDjTdQ,QQaLwRYN7l8,Ban tin toi 24/7: Ca nghi nhiem Covid -19 tai Da Nang doi xet nghiem lan 5 sau 3 lan duong tinh,2020-07-24T12:00:06Z,864515,7639.0,578.0,1038.0,843,KHỎE TỰ NHIÊN,1250000,VN,https://www.youtube.com/watch?v=QQaLwRYN7l8,4.0,,,,,,,,,,,,0.0,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCBi2mrWuNuyYy4gbM6fU18Q,Xl-xQ36d2lA,US coronavirus deaths soar as officials call for shutdowns | WNT,2020-07-25T00:23:25Z,816125,5168.0,2665.0,7772.0,318,ABC News,9620000,US,https://www.youtube.com/watch?v=Xl-xQ36d2lA,1.0,1.0,2.0,4.1,2.0,9.0,7.0,9.0,7.0,1.1,,,0.0,29,,Statistics and Modeling,Straight news,Not prevention
2020-07-19-2020-07-26,UCrp_UI8XtuYfpiqluWLD7Lw,z95Ly3hY6AY,Dr. Anthony Fauci: Coronavirus will never be eradicated,2020-07-22T19:08:31Z,798726,4938.0,6300.0,7580.0,112,CNBC Television,842000,US,https://www.youtube.com/watch?v=z95Ly3hY6AY,1.0,1.0,2.0,0.0,1.0,1.0,2.0,9.0,7.0,1.1,,,0.0,29,,Statistics and Modeling,Straight news,Not prevention
2020-07-19-2020-07-26,UCvJJ_dzjViJCoLf5uKUTwoA,NaYfoGwH33I,Why People Believe Covid-19 Conspiracies,2020-07-19T16:27:08Z,750343,8353.0,3053.0,8689.0,1171,CNBC,1780000,US,https://www.youtube.com/watch?v=NaYfoGwH33I,1.0,1.0,7.1,10.0,1.0,1.0,3.0,1.0,5.0,1.3,,"I said 10 for the 2nd theme because a lot of the video is about social-media in relation to the pandemic, it's actually a really intereresting video that emphasizes how important this type of research is (although youtube is not mentioned)",0.0,29,,Politics and Blame,Straight news,Not prevention
2020-07-19-2020-07-26,UCupvZG-5ko_eiXAupbDfxWw,fSgEj5vrgC0,&#39;You think everything is fine?&#39; Keilar grills GOP lawmaker on Covid-19,2020-07-23T01:34:04Z,741579,9167.0,750.0,8477.0,481,CNN,10500000,US,https://www.youtube.com/watch?v=fSgEj5vrgC0,1.0,1.0,2.0,7.1,3.0,1.0,2.0,9.0,7.0,1.1,,,1.0,29,,Statistics and Modeling,Straight news,Not prevention
2020-07-19-2020-07-26,UC0p5jTq6Xx_DosDFxVXnWaQ,0TImic4N1ko,Stockmarket v economy: the impact of covid-19 | The Economist,2020-07-24T14:00:27Z,727278,11917.0,469.0,1463.0,544,The Economist,1570000,GB,https://www.youtube.com/watch?v=0TImic4N1ko,1.0,1.0,6.0,0.0,1.0,4.0,6.0,9.0,7.0,1.1,,,1.0,29,,Economy,Straight news,Not prevention
2020-07-19-2020-07-26,UCJEDFSxHHOW1PpBccdSxOTA,Ht6cjxghfqQ,Taarak Mehta Ka Ooltah Chashmah Shooting Resumes in Covid Backdrop | TMKOC Shooting Resumes,2020-07-23T14:08:09Z,715411,9887.0,619.0,253.0,260,IndianExpressOnline,659000,IN,https://www.youtube.com/watch?v=Ht6cjxghfqQ,,,,,,,,,,,,,,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCEJf5cGtkBdZS8Jh2uSW9xw,U0pFqwWOxy8,"Andreea Esca: ""Da, am fost bolnava de Covid-19, atat eu, cat si sotul meu si unul dintre copii""",2020-07-20T17:11:48Z,694634,11347.0,3834.0,11778.0,1246,Știrile PRO TV,355000,RO,https://www.youtube.com/watch?v=U0pFqwWOxy8,,,,,,,,,,,,,,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCN7B-QD0Qgn2boVH5Q0pOWg,DuDLuXwaErY,"COVID-19 News Update: Corona Vaccine pr kyaa USA, UK aur China jaise deshoN kaa hii phlaa hk' hogaa? (BBC)",2020-07-22T09:11:58Z,680035,,,1087.0,417,BBC News Hindi,8850000,Unknown,https://www.youtube.com/watch?v=DuDLuXwaErY,,,,,,,,,,,,,,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UC7723FqVehXq2zeRb3tP0hQ,56r9bZESIhw,"Tin tuc dich Covid-19 moi nhat ngay 26 thang 7,2020 | Tong hop tin virus Corona hom nay | FBNC",2020-07-25T23:30:00Z,644043,1304.0,254.0,72.0,1457,FBNC Vietnam,1040000,VN,https://www.youtube.com/watch?v=56r9bZESIhw,,,,,,,,,,,,,,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCNJ_AILRGCgSdLDjpsDCGlg,5wlPZ7oZd8I,Entre lagrimas madre hispana con Coronavirus envia desgarrador mensaje | Noticias | MH |,2020-07-23T21:00:01Z,635750,7469.0,381.0,5251.0,786,Mundo Hispánico,192000,US,https://www.youtube.com/watch?v=5wlPZ7oZd8I,2.0,,,,,,,,,,,,1.0,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCupvZG-5ko_eiXAupbDfxWw,KUY_EgGB2CI,Fauci: Hate mail and threats made against me because of Covid-19,2020-07-25T02:11:11Z,622157,6816.0,1413.0,7741.0,477,CNN,10500000,US,https://www.youtube.com/watch?v=KUY_EgGB2CI,1.0,1.0,7.1,0.0,3.0,1.0,3.0,1.0,1.0,1.1,,,1.0,29,,Politics and Blame,Straight news,Not prevention
2020-07-19-2020-07-26,UCN7B-QD0Qgn2boVH5Q0pOWg,FGdvHHzJwKI,Covid 19 News Updates : Corona Virus ke biic dhrtii pr ab kaun sii bdd'ii aaph't aane vaalii hai? (BBC Hindi),2020-07-22T10:18:20Z,619112,,,845.0,471,BBC News Hindi,8850000,Unknown,https://www.youtube.com/watch?v=FGdvHHzJwKI,,,,,,,,,,,,,,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCRWFSbif-RFENbBrSiez1DA,wC4MOJOX6H0,Major Update For &#39;Swadeshi&#39; Covid-19 Vaccine | ABP News,2020-07-19T04:49:38Z,600052,11950.0,811.0,570.0,150,ABP NEWS,26000000,IN,https://www.youtube.com/watch?v=wC4MOJOX6H0,,,,,,,,,,,,,,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCJQQVLyM6wtPleV4wFBK06g,-aUq4XzU0As,CHINA ?Fuga de empresas tras el CORONAVIRUS? - VisualPolitik,2020-07-21T18:03:10Z,591225,28582.0,911.0,3325.0,1235,VisualPolitik,1880000,ES,https://www.youtube.com/watch?v=-aUq4XzU0As,,,,,,,,,,,,,,29,,Not coded,Not coded,Not coded
2020-07-19-2020-07-26,UCVFbXI6Gu8U2f9Gjtxw4A-Q,R9XGyMiQfrw,BRASIL REGISTRA 1.156 MORTES POR COVID-19 NAS ULTIMAS 24H,2020-07-25T01:20:41Z,583095,1578.0,631.0,938.0,61,UOL,796000,BR,https://www.youtube.com/watch?v=R9XGyMiQfrw,,,,,,,,,,,,,,29,,Not coded,Not coded,Not coded
